DyadId,ConflictId,Location,SideA,SideA2nd,SideB,SideBID,SideB2nd,Incompatibility,TerritoryName,Year,IntensityLevel,TypeOfConflict,StartDate,StartPrec,StartDate2,StartPrec2,GWNoA,GWNoA2nd,GWNoB,GWNoB2nd,GWNoLoc,Region,Version
243,1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,1998,2,3,1975-07-27,1,1984-09-01,1,780,,,,780,3,1.0-2016
243,1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,1999,2,3,1975-07-27,1,1984-09-01,1,780,,,,780,3,1.0-2016
243,1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2000,2,3,1975-07-27,1,1984-09-01,1,780,,,,780,3,1.0-2016
243,1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2001,2,3,1975-07-27,1,1984-09-01,1,780,,,,780,3,1.0-2016
243,1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2003,1,3,1975-07-27,1,2003-06-14,1,780,,,,780,3,1.0-2016
243,1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2005,1,3,1975-07-27,1,2005-12-02,1,780,,,,780,3,1.0-2016
243,1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2006,2,3,1975-07-27,1,2005-12-02,1,780,,,,780,3,1.0-2016
243,1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2007,2,3,1975-07-27,1,2005-12-02,1,780,,,,780,3,1.0-2016
243,1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2008,2,3,1975-07-27,1,2005-12-02,1,780,,,,780,3,1.0-2016
243,1-157,Sri Lanka,Government of Sri Lanka,,LTTE,1163,,1,Eelam,2009,2,3,1975-07-27,1,2005-12-02,1,780,,,,780,3,1.0-2016
244,1-186,Haiti,Government of Haiti,,Military faction (forces of Himmler Rebu and Guy Francois) ,1624,,2,,1989,1,3,1989-04-03,1,1989-04-08,2,41,,,,41,5,1.0-2016
245,1-225,Ivory Coast,Government of Ivory Coast,,MJP,1409,,2,,2003,1,3,2002-12-03,2,2003-01-06,2,437,,,,437,4,1.0-2016
246,1-143,Iran,Government of Iran,,MEK,1151,,2,,1979,1,3,1972-08-13,1,1979-12-31,5,630,,,,630,2,1.0-2016
246,1-143,Iran,Government of Iran,,MEK,1151,,2,,1980,1,3,1972-08-13,1,1979-12-31,5,630,,,,630,2,1.0-2016
246,1-143,Iran,Government of Iran,,MEK,1151,,2,,1981,2,3,1972-08-13,1,1979-12-31,5,630,,,,630,2,1.0-2016
246,1-143,Iran,Government of Iran,,MEK,1151,,2,,1982,2,3,1972-08-13,1,1979-12-31,5,630,,,,630,2,1.0-2016
246,1-143,Iran,Government of Iran,,MEK,1151,,2,,1986,1,3,1972-08-13,1,1986-12-31,5,630,,,,630,2,1.0-2016
246,1-143,Iran,Government of Iran,,MEK,1151,,2,,1987,1,3,1972-08-13,1,1986-12-31,5,630,,,,630,2,1.0-2016
246,1-143,Iran,Government of Iran,,MEK,1151,,2,,1988,1,3,1972-08-13,1,1986-12-31,5,630,,,,630,2,1.0-2016
246,1-143,Iran,Government of Iran,,MEK,1151,,2,,1991,1,3,1972-08-13,1,1991-04-03,3,630,,,,630,2,1.0-2016
246,1-143,Iran,Government of Iran,,MEK,1151,,2,,1993,1,3,1972-08-13,1,1993-04-09,1,630,,,,630,2,1.0-2016
246,1-143,Iran,Government of Iran,,MEK,1151,,2,,1997,1,3,1972-08-13,1,1997-02-18,1,630,,,,630,2,1.0-2016
246,1-143,Iran,Government of Iran,,MEK,1151,,2,,1999,1,3,1972-08-13,1,1999-11-25,1,630,,,,630,2,1.0-2016
246,1-143,Iran,Government of Iran,,MEK,1151,,2,,2000,1,3,1972-08-13,1,1999-11-25,1,630,,,,630,2,1.0-2016
246,1-143,Iran,Government of Iran,,MEK,1151,,2,,2001,1,3,1972-08-13,1,1999-11-25,1,630,,,,630,2,1.0-2016
247,1-112,Philippines,Government of Philippines,,MNLF,1117,,1,Mindanao,1972,1,3,1972-10-31,3,1972-12-31,3,840,,,,840,3,1.0-2016
247,1-112,Philippines,Government of Philippines,,MNLF,1117,,1,Mindanao,1973,1,3,1972-10-31,3,1972-12-31,3,840,,,,840,3,1.0-2016
247,1-112,Philippines,Government of Philippines,,MNLF,1117,,1,Mindanao,1974,1,3,1972-10-31,3,1972-12-31,3,840,,,,840,3,1.0-2016
247,1-112,Philippines,Government of Philippines,,MNLF,1117,,1,Mindanao,1975,1,3,1972-10-31,3,1972-12-31,3,840,,,,840,3,1.0-2016
247,1-112,Philippines,Government of Philippines,,MNLF,1117,,1,Mindanao,1976,1,3,1972-10-31,3,1972-12-31,3,840,,,,840,3,1.0-2016
247,1-112,Philippines,Government of Philippines,,MNLF,1117,,1,Mindanao,1977,1,3,1972-10-31,3,1972-12-31,3,840,,,,840,3,1.0-2016
247,1-112,Philippines,Government of Philippines,,MNLF,1117,,1,Mindanao,1978,2,3,1972-10-31,3,1972-12-31,3,840,,,,840,3,1.0-2016
247,1-112,Philippines,Government of Philippines,,MNLF,1117,,1,Mindanao,1979,1,3,1972-10-31,3,1972-12-31,3,840,,,,840,3,1.0-2016
247,1-112,Philippines,Government of Philippines,,MNLF,1117,,1,Mindanao,1980,1,3,1972-10-31,3,1972-12-31,3,840,,,,840,3,1.0-2016
247,1-112,Philippines,Government of Philippines,,MNLF,1117,,1,Mindanao,1981,2,3,1972-10-31,3,1972-12-31,3,840,,,,840,3,1.0-2016
247,1-112,Philippines,Government of Philippines,,MNLF,1117,,1,Mindanao,1982,1,3,1972-10-31,3,1972-12-31,3,840,,,,840,3,1.0-2016
247,1-112,Philippines,Government of Philippines,,MNLF,1117,,1,Mindanao,1983,1,3,1972-10-31,3,1972-12-31,3,840,,,,840,3,1.0-2016
247,1-112,Philippines,Government of Philippines,,MNLF,1117,,1,Mindanao,1984,1,3,1972-10-31,3,1972-12-31,3,840,,,,840,3,1.0-2016
247,1-112,Philippines,Government of Philippines,,MNLF,1117,,1,Mindanao,1985,1,3,1972-10-31,3,1972-12-31,3,840,,,,840,3,1.0-2016
247,1-112,Philippines,Government of Philippines,,MNLF,1117,,1,Mindanao,1986,1,3,1972-10-31,3,1972-12-31,3,840,,,,840,3,1.0-2016
247,1-112,Philippines,Government of Philippines,,MNLF,1117,,1,Mindanao,1987,1,3,1972-10-31,3,1972-12-31,3,840,,,,840,3,1.0-2016
247,1-112,Philippines,Government of Philippines,,MNLF,1117,,1,Mindanao,1988,1,3,1972-10-31,3,1972-12-31,3,840,,,,840,3,1.0-2016
247,1-112,Philippines,Government of Philippines,,MNLF,1117,,1,Mindanao,1989,1,3,1972-10-31,3,1972-12-31,3,840,,,,840,3,1.0-2016
247,1-112,Philippines,Government of Philippines,,MNLF,1117,,1,Mindanao,1990,1,3,1972-10-31,3,1972-12-31,3,840,,,,840,3,1.0-2016
247,1-112,Philippines,Government of Philippines,,MNLF,1117,,1,Mindanao,1993,1,3,1972-10-31,3,1993-02-09,1,840,,,,840,3,1.0-2016
248,1-119,United Kingdom,Government of United Kingdom,,RIRA,1125,,1,Northern Ireland,1998,1,3,1998-08-15,1,1998-08-15,1,200,,,,200,1,1.0-2016
249,1-112,Philippines,Government of Philippines,,ASG,1119,,1,Mindanao,1993,1,3,1993-05-03,1,1993-05-07,1,840,,,,840,3,1.0-2016
249,1-112,Philippines,Government of Philippines,,ASG,1119,,1,Mindanao,1994,1,3,1993-05-03,1,1993-05-07,1,840,,,,840,3,1.0-2016
249,1-112,Philippines,Government of Philippines,,ASG,1119,,1,Mindanao,1995,1,3,1993-05-03,1,1993-05-07,1,840,,,,840,3,1.0-2016
249,1-112,Philippines,Government of Philippines,,ASG,1119,,1,Mindanao,1996,1,3,1993-05-03,1,1993-05-07,1,840,,,,840,3,1.0-2016
249,1-112,Philippines,Government of Philippines,,ASG,1119,,1,Mindanao,1997,1,3,1993-05-03,1,1993-05-07,1,840,,,,840,3,1.0-2016
249,1-112,Philippines,Government of Philippines,,ASG,1119,,1,Mindanao,1998,1,3,1993-05-03,1,1993-05-07,1,840,,,,840,3,1.0-2016
249,1-112,Philippines,Government of Philippines,,ASG,1119,,1,Mindanao,2000,1,3,1993-05-03,1,2000-04-23,1,840,,,,840,3,1.0-2016
249,1-112,Philippines,Government of Philippines,,ASG,1119,,1,Mindanao,2001,1,3,1993-05-03,1,2000-04-23,1,840,,,,840,3,1.0-2016
249,1-112,Philippines,Government of Philippines,,ASG,1119,,1,Mindanao,2002,1,3,1993-05-03,1,2000-04-23,1,840,,,,840,3,1.0-2016
249,1-112,Philippines,Government of Philippines,,ASG,1119,,1,Mindanao,2003,1,3,1993-05-03,1,2000-04-23,1,840,,,,840,3,1.0-2016
249,1-112,Philippines,Government of Philippines,,ASG,1119,,1,Mindanao,2004,1,3,1993-05-03,1,2000-04-23,1,840,,,,840,3,1.0-2016
249,1-112,Philippines,Government of Philippines,,ASG,1119,,1,Mindanao,2005,1,3,1993-05-03,1,2000-04-23,1,840,,,,840,3,1.0-2016
249,1-112,Philippines,Government of Philippines,,ASG,1119,,1,Mindanao,2006,1,3,1993-05-03,1,2000-04-23,1,840,,,,840,3,1.0-2016
249,1-112,Philippines,Government of Philippines,,ASG,1119,,1,Mindanao,2007,1,3,1993-05-03,1,2000-04-23,1,840,,,,840,3,1.0-2016
249,1-112,Philippines,Government of Philippines,,ASG,1119,,1,Mindanao,2009,1,3,1993-05-03,1,2009-05-11,2,840,,,,840,3,1.0-2016
249,1-112,Philippines,Government of Philippines,,ASG,1119,,1,Mindanao,2010,1,3,1993-05-03,1,2009-05-11,2,840,,,,840,3,1.0-2016
249,1-112,Philippines,Government of Philippines,,ASG,1119,,1,Mindanao,2011,1,3,1993-05-03,1,2009-05-11,2,840,,,,840,3,1.0-2016
249,1-112,Philippines,Government of Philippines,,ASG,1119,,1,Mindanao,2012,1,3,1993-05-03,1,2009-05-11,2,840,,,,840,3,1.0-2016
249,1-112,Philippines,Government of Philippines,,ASG,1119,,1,Mindanao,2013,1,3,1993-05-03,1,2009-05-11,2,840,,,,840,3,1.0-2016
249,1-112,Philippines,Government of Philippines,,ASG,1119,,1,Mindanao,2014,1,3,1993-05-03,1,2009-05-11,2,840,,,,840,3,1.0-2016
249,1-112,Philippines,Government of Philippines,,ASG,1119,,1,Mindanao,2015,1,3,1993-05-03,1,2009-05-11,2,840,,,,840,3,1.0-2016
251,1-186,Haiti,Government of Haiti,,Military faction (forces of Raol Cédras) ,1625,,2,,1991,1,3,1991-10-02,2,1991-10-02,2,41,,,,41,5,1.0-2016
252,1-112,Philippines,Government of Philippines,,MNLF - NM,1120,,1,Mindanao,2001,1,3,2001-11-19,1,2001-11-19,1,840,,,,840,3,1.0-2016
252,1-112,Philippines,Government of Philippines,,MNLF - NM,1120,,1,Mindanao,2005,1,3,2001-11-19,1,2005-02-16,3,840,,,,840,3,1.0-2016
252,1-112,Philippines,Government of Philippines,,MNLF - NM,1120,,1,Mindanao,2013,1,3,2001-11-19,1,2013-09-13,2,840,,,,840,3,1.0-2016
256,1-117,Sri Lanka,Government of Sri Lanka,,JVP,1123,,2,,1971,2,3,1971-04-05,1,1971-04-30,2,780,,,,780,3,1.0-2016
256,1-117,Sri Lanka,Government of Sri Lanka,,JVP,1123,,2,,1989,1,3,1971-04-05,1,1989-02-13,1,780,,,,780,3,1.0-2016
256,1-117,Sri Lanka,Government of Sri Lanka,,JVP,1123,,2,,1990,1,3,1971-04-05,1,1989-02-13,1,780,,,,780,3,1.0-2016
259,1-197,Georgia,Government of Georgia,,Republic of Abkhazia,1185,,1,Abkhazia,1992,1,3,1992-08-14,1,1992-08-17,1,372,,,,372,1,1.0-2016
259,1-197,Georgia,Government of Georgia,,Republic of Abkhazia,1185,,1,Abkhazia,1993,2,3,1992-08-14,1,1992-08-17,1,372,,,,372,1,1.0-2016
260,1-6,Iran,Government of Iran,,KDPI,1005,Government of Russia (Soviet Union),1,Kurdistan,1946,1,4,1946-05-31,3,1946-05-31,3,630,,,365,630,2,1.0-2016
260,1-6,Iran,Government of Iran,,KDPI,1005,,1,Kurdistan,1966,1,3,1946-05-31,3,1966-12-31,5,630,,,,630,2,1.0-2016
260,1-6,Iran,Government of Iran,,KDPI,1005,,1,Kurdistan,1967,1,3,1946-05-31,3,1966-12-31,5,630,,,,630,2,1.0-2016
260,1-6,Iran,Government of Iran,,KDPI,1005,,1,Kurdistan,1968,1,3,1946-05-31,3,1966-12-31,5,630,,,,630,2,1.0-2016
260,1-6,Iran,Government of Iran,,KDPI,1005,,1,Kurdistan,1979,2,3,1946-05-31,3,1979-12-31,5,630,,,,630,2,1.0-2016
260,1-6,Iran,Government of Iran,,KDPI,1005,,1,Kurdistan,1980,2,3,1946-05-31,3,1979-12-31,5,630,,,,630,2,1.0-2016
260,1-6,Iran,Government of Iran,,KDPI,1005,,1,Kurdistan,1981,1,3,1946-05-31,3,1979-12-31,5,630,,,,630,2,1.0-2016
260,1-6,Iran,Government of Iran,,KDPI,1005,,1,Kurdistan,1982,2,3,1946-05-31,3,1979-12-31,5,630,,,,630,2,1.0-2016
260,1-6,Iran,Government of Iran,,KDPI,1005,,1,Kurdistan,1983,1,3,1946-05-31,3,1979-12-31,5,630,,,,630,2,1.0-2016
260,1-6,Iran,Government of Iran,,KDPI,1005,,1,Kurdistan,1984,1,3,1946-05-31,3,1979-12-31,5,630,,,,630,2,1.0-2016
260,1-6,Iran,Government of Iran,,KDPI,1005,,1,Kurdistan,1985,1,3,1946-05-31,3,1979-12-31,5,630,,,,630,2,1.0-2016
260,1-6,Iran,Government of Iran,,KDPI,1005,,1,Kurdistan,1986,1,3,1946-05-31,3,1979-12-31,5,630,,,,630,2,1.0-2016
260,1-6,Iran,Government of Iran,,KDPI,1005,,1,Kurdistan,1987,1,3,1946-05-31,3,1979-12-31,5,630,,,,630,2,1.0-2016
260,1-6,Iran,Government of Iran,,KDPI,1005,,1,Kurdistan,1988,1,3,1946-05-31,3,1979-12-31,5,630,,,,630,2,1.0-2016
260,1-6,Iran,Government of Iran,,KDPI,1005,,1,Kurdistan,1990,1,3,1946-05-31,3,1990-07-10,2,630,,,,630,2,1.0-2016
260,1-6,Iran,Government of Iran,,KDPI,1005,,1,Kurdistan,1993,1,3,1946-05-31,3,1993-09-12,2,630,,,,630,2,1.0-2016
260,1-6,Iran,Government of Iran,,KDPI,1005,,1,Kurdistan,1996,1,3,1946-05-31,3,1996-07-28,2,630,,,,630,2,1.0-2016
262,1-139,India,Government of India,,ATTF,1149,,1,Tripura,1992,1,3,1992-10-04,1,1992-10-12,1,750,,,,750,3,1.0-2016
262,1-139,India,Government of India,,ATTF,1149,,1,Tripura,1997,1,3,1992-10-04,1,1997-11-07,1,750,,,,750,3,1.0-2016
269,1-139,India,Government of India,,NLFT,1150,,1,Tripura,1997,1,3,1992-10-11,2,1997-06-10,1,750,,,,750,3,1.0-2016
269,1-139,India,Government of India,,NLFT,1150,,1,Tripura,1999,1,3,1992-10-11,2,1999-11-22,1,750,,,,750,3,1.0-2016
269,1-139,India,Government of India,,NLFT,1150,,1,Tripura,2000,1,3,1992-10-11,2,1999-11-22,1,750,,,,750,3,1.0-2016
269,1-139,India,Government of India,,NLFT,1150,,1,Tripura,2001,1,3,1992-10-11,2,1999-11-22,1,750,,,,750,3,1.0-2016
269,1-139,India,Government of India,,NLFT,1150,,1,Tripura,2002,1,3,1992-10-11,2,1999-11-22,1,750,,,,750,3,1.0-2016
269,1-139,India,Government of India,,NLFT,1150,,1,Tripura,2003,1,3,1992-10-11,2,1999-11-22,1,750,,,,750,3,1.0-2016
272,1-190,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),,Republic of Croatia,1180,,1,Croatia,1991,2,3,1991-07-09,1,1991-07-27,1,345,,,,345,1,1.0-2016
272,1-190,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),,Republic of Croatia,1180,,1,Croatia,1992,1,3,1991-07-09,1,1991-07-27,1,345,,,,345,1,1.0-2016
273,1-190,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),,Croatian irregulars,1213,,1,Croatia,1991,1,3,1991-07-10,1,1991-08-02,2,345,,,,345,1,1.0-2016
273,1-190,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),,Croatian irregulars,1213,,1,Croatia,1992,1,3,1991-07-10,1,1991-08-02,2,345,,,,345,1,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1961,2,3,1961-12-31,3,1961-12-31,3,645,,,,645,2,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1962,2,3,1961-12-31,3,1961-12-31,3,645,,,,645,2,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1963,2,3,1961-12-31,3,1961-12-31,3,645,,,,645,2,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1964,1,3,1961-12-31,3,1961-12-31,3,645,,,,645,2,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1965,2,3,1961-12-31,3,1961-12-31,3,645,,,,645,2,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1966,2,3,1961-12-31,3,1961-12-31,3,645,,,,645,2,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1967,1,3,1961-12-31,3,1961-12-31,3,645,,,,645,2,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1968,1,3,1961-12-31,3,1961-12-31,3,645,,,,645,2,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1969,2,3,1961-12-31,3,1961-12-31,3,645,,,,645,2,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1970,1,3,1961-12-31,3,1961-12-31,3,645,,,,645,2,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1973,1,3,1961-12-31,3,1973-07-31,3,645,,,,645,2,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1974,2,3,1961-12-31,3,1973-07-31,3,645,,,,645,2,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1975,2,3,1961-12-31,3,1973-07-31,3,645,,,,645,2,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1979,1,3,1961-12-31,3,1979-12-31,5,645,,,,645,2,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1980,1,3,1961-12-31,3,1979-12-31,5,645,,,,645,2,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1981,1,3,1961-12-31,3,1979-12-31,5,645,,,,645,2,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1982,1,3,1961-12-31,3,1979-12-31,5,645,,,,645,2,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1983,1,3,1961-12-31,3,1979-12-31,5,645,,,,645,2,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1984,1,3,1961-12-31,3,1979-12-31,5,645,,,,645,2,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1986,1,3,1961-12-31,3,1986-12-31,5,645,,,,645,2,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1987,1,3,1961-12-31,3,1986-12-31,5,645,,,,645,2,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1988,2,3,1961-12-31,3,1986-12-31,5,645,,,,645,2,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1989,1,3,1961-12-31,3,1986-12-31,5,645,,,,645,2,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1990,1,3,1961-12-31,3,1986-12-31,5,645,,,,645,2,1.0-2016
279,1-74,Iraq,Government of Iraq,,KDP,1102,,1,Kurdistan,1991,1,3,1961-12-31,3,1986-12-31,5,645,,,,645,2,1.0-2016
281,1-189,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),,Republic of Slovenia,1179,,1,Slovenia,1991,1,3,1991-06-27,1,1991-06-28,1,345,,,,345,1,1.0-2016
283,1-133,Ethiopia,Government of Ethiopia,,AIAI,1394,,1,Ogaden,1993,1,3,1993-10-13,1,1993-10-13,1,530,,,,530,4,1.0-2016
283,1-133,Ethiopia,Government of Ethiopia,,AIAI,1394,,1,Ogaden,1996,1,3,1993-10-13,1,1996-08-09,2,530,,,,530,4,1.0-2016
283,1-133,Ethiopia,Government of Ethiopia,,AIAI,1394,,1,Ogaden,1999,1,3,1993-10-13,1,1999-12-31,5,530,,,,530,4,1.0-2016
285,1-74,Iraq,Government of Iraq,,PUK,1103,,1,Kurdistan,1976,1,3,1976-12-31,5,1976-12-31,5,645,,,,645,2,1.0-2016
285,1-74,Iraq,Government of Iraq,,PUK,1103,,1,Kurdistan,1977,1,3,1976-12-31,5,1976-12-31,5,645,,,,645,2,1.0-2016
285,1-74,Iraq,Government of Iraq,,PUK,1103,,1,Kurdistan,1978,1,3,1976-12-31,5,1976-12-31,5,645,,,,645,2,1.0-2016
285,1-74,Iraq,Government of Iraq,,PUK,1103,,1,Kurdistan,1980,1,3,1976-12-31,5,1980-12-31,5,645,,,,645,2,1.0-2016
285,1-74,Iraq,Government of Iraq,,PUK,1103,,1,Kurdistan,1981,1,3,1976-12-31,5,1980-12-31,5,645,,,,645,2,1.0-2016
285,1-74,Iraq,Government of Iraq,,PUK,1103,,1,Kurdistan,1982,1,3,1976-12-31,5,1980-12-31,5,645,,,,645,2,1.0-2016
285,1-74,Iraq,Government of Iraq,,PUK,1103,,1,Kurdistan,1983,1,3,1976-12-31,5,1980-12-31,5,645,,,,645,2,1.0-2016
285,1-74,Iraq,Government of Iraq,,PUK,1103,,1,Kurdistan,1985,1,3,1976-12-31,5,1985-12-31,5,645,,,,645,2,1.0-2016
285,1-74,Iraq,Government of Iraq,,PUK,1103,,1,Kurdistan,1986,1,3,1976-12-31,5,1985-12-31,5,645,,,,645,2,1.0-2016
285,1-74,Iraq,Government of Iraq,,PUK,1103,,1,Kurdistan,1987,1,3,1976-12-31,5,1985-12-31,5,645,,,,645,2,1.0-2016
285,1-74,Iraq,Government of Iraq,,PUK,1103,,1,Kurdistan,1988,2,3,1976-12-31,5,1985-12-31,5,645,,,,645,2,1.0-2016
285,1-74,Iraq,Government of Iraq,,PUK,1103,,1,Kurdistan,1989,1,3,1976-12-31,5,1985-12-31,5,645,,,,645,2,1.0-2016
285,1-74,Iraq,Government of Iraq,,PUK,1103,,1,Kurdistan,1990,1,3,1976-12-31,5,1985-12-31,5,645,,,,645,2,1.0-2016
285,1-74,Iraq,Government of Iraq,,PUK,1103,,1,Kurdistan,1991,1,3,1976-12-31,5,1985-12-31,5,645,,,,645,2,1.0-2016
285,1-74,Iraq,Government of Iraq,,PUK,1103,,1,Kurdistan,1992,1,3,1976-12-31,5,1985-12-31,5,645,,,,645,2,1.0-2016
285,1-74,Iraq,Government of Iraq,,PUK,1103,,1,Kurdistan,1995,1,3,1976-12-31,5,1995-03-14,1,645,,,,645,2,1.0-2016
285,1-74,Iraq,Government of Iraq,,PUK,1103,,1,Kurdistan,1996,1,3,1976-12-31,5,1995-03-14,1,645,,,,645,2,1.0-2016
286,1-54,India,Government of India,,NSCN-IM,1065,,1,Nagaland,1992,1,3,1982-08-24,1,1992-08-05,1,750,,,,750,3,1.0-2016
286,1-54,India,Government of India,,NSCN-IM,1065,,1,Nagaland,1993,1,3,1982-08-24,1,1992-08-05,1,750,,,,750,3,1.0-2016
286,1-54,India,Government of India,,NSCN-IM,1065,,1,Nagaland,1994,1,3,1982-08-24,1,1992-08-05,1,750,,,,750,3,1.0-2016
286,1-54,India,Government of India,,NSCN-IM,1065,,1,Nagaland,1995,1,3,1982-08-24,1,1992-08-05,1,750,,,,750,3,1.0-2016
286,1-54,India,Government of India,,NSCN-IM,1065,,1,Nagaland,1996,1,3,1982-08-24,1,1992-08-05,1,750,,,,750,3,1.0-2016
286,1-54,India,Government of India,,NSCN-IM,1065,,1,Nagaland,1997,1,3,1982-08-24,1,1992-08-05,1,750,,,,750,3,1.0-2016
286,1-54,India,Government of India,,NSCN-IM,1065,,1,Nagaland,2000,1,3,1982-08-24,1,2000-09-13,1,750,,,,750,3,1.0-2016
287,1-222,Central African Republic,Government of Central African Republic,,Forces of Francois Bozize,1407,,2,,2002,1,3,2002-09-20,2,2002-10-30,2,482,,,,482,4,1.0-2016
289,1-185,Georgia,Government of Georgia,,Zviadists,1176,,2,,1992,1,3,1992-01-21,1,1992-03-16,1,372,,,,372,1,1.0-2016
289,1-185,Georgia,Government of Georgia,,Zviadists,1176,,2,,1993,1,3,1992-01-21,1,1992-03-16,1,372,,,,372,1,1.0-2016
291,1-195,Croatia,Government of Croatia,,Serbian irregulars,1214,Government of Serbia (Yugoslavia),1,Serb,1992,1,4,1992-05-31,3,1992-07-31,4,344,,,345,344,1,1.0-2016
292,1-194,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Serbian Republic of Bosnia-Herzegovina,1182,Government of Serbia (Yugoslavia),1,Serb,1992,2,4,1992-04-27,1,1992-04-30,1,346,,,345,346,1,1.0-2016
292,1-194,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Serbian Republic of Bosnia-Herzegovina,1182,Government of Serbia (Yugoslavia),1,Serb,1993,2,4,1992-04-27,1,1992-04-30,1,346,,,345,346,1,1.0-2016
292,1-194,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Serbian Republic of Bosnia-Herzegovina,1182,,1,Serb,1994,2,3,1992-04-27,1,1992-04-30,1,346,,,,346,1,1.0-2016
292,1-194,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Serbian Republic of Bosnia-Herzegovina,1182,,1,Serb,1995,2,3,1992-04-27,1,1992-04-30,1,346,,,,346,1,1.0-2016
293,1-203,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Croatian Republic of Bosnia-Herzegovina,1193,Government of Croatia,1,Croat,1993,2,4,1993-01-13,1,1993-01-14,2,346,,,344,346,1,1.0-2016
293,1-203,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Croatian Republic of Bosnia-Herzegovina,1193,,1,Croat,1994,1,3,1993-01-13,1,1993-01-14,2,346,,,,346,1,1.0-2016
294,1-202,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Autonomous Province of Western Bosnia,1192,,1,Bihaca Krajina,1993,1,3,1993-07-21,1,1993-10-05,1,346,,,,346,1,1.0-2016
294,1-202,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Autonomous Province of Western Bosnia,1192,,1,Bihaca Krajina,1994,1,3,1993-07-21,1,1993-10-05,1,346,,,,346,1,1.0-2016
294,1-202,Bosnia-Herzegovina,Government of Bosnia-Herzegovina,,Autonomous Province of Western Bosnia,1192,,1,Bihaca Krajina,1995,1,3,1993-07-21,1,1993-10-05,1,346,,,,346,1,1.0-2016
295,1-218,Serbia (Yugoslavia),Government of Serbia (Yugoslavia),,UCK,1200,,1,Kosovo,1998,2,3,1996-04-22,1,1998-03-06,2,345,,,,345,1,1.0-2016
