Country_Name,Country_Code,Indicator_Name,Indicator_Code,_1960,_1961,_1962,_1963,_1964,_1965,_1966,_1967,_1968,_1969,_1970,_1971,_1972,_1973,_1974,_1975,_1976,_1977,_1978,_1979,_1980,_1981,_1982,_1983,_1984,_1985,_1986,_1987,_1988,_1989,_1990,_1991,_1992,_1993,_1994,_1995,_1996,_1997,_1998,_1999,_2000,_2001,_2002,_2003,_2004,_2005,_2006,_2007,_2008,_2009,_2010,_2011,_2012,_2013,_2014,_2015
Croatia,HRV,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.52508361204013E-01,1.02040816326531E+00,1.32122213047069E+00,3.25203252032520E-01,3.82695507487521E-01,,3.84733764235149E-01,1.08711950817214E+00,,,1.97403794454259E+00,,
Cuba,CUB,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curacao,CUW,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cyprus,CYP,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.50000000000000E+01,2.50000000000000E+01,2.33766233766234E+01,2.17948717948718E+01,2.09580838323353E+01,2.10191082802548E+01,2.02445652173913E+01,2.11072664359862E+01,2.24137931034483E+01,2.19298245614035E+01,2.14101461736887E+01,2.10481099656357E+01,2.24770642201835E+01,,
Czech Republic,CZE,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.95877254626376E-01,,3.99061032863850E-01,,4.70698987997176E-01,2.35626767200754E-01,2.59495163953763E-01,4.48748228625413E-01,4.72925041380941E-01,4.73372781065089E-01,4.26641384214269E-01,,
Denmark,DNK,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.62331838565022E+00,7.65478424015009E+00,7.58088788562829E+00,7.70975056689342E+00,9.67861100849649E+00,9.66789667896679E+00,9.53811490799850E+00,9.52023988005997E+00,9.64312832194381E+00,1.21477532368621E+01,,,,,
Djibouti,DJI,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominica,DMA,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dominican Republic,DOM,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.90218687872764E+00,7.92127236580517E+00,7.77412731006160E+00,8.94497310715763E+00,9.93793959453869E+00,9.19321472900290E+00,8.89532478278858E+00,8.85273258239466E+00,8.96954526491448E+00,8.65665415102211E+00,8.69420108468919E+00,,,,
Ecuador,ECU,Agricultural irrigated land (% of total agricultural land),AG.LND.IRIG.AG.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.58477970627503E+00,9.26896551724138E+00,9.52570745316859E+00,1.00266666666667E+01,1.02229983879635E+01,1.07528332433891E+01,1.01813297515111E+01,1.26353790613718E+01,1.25638529148939E+01,1.27686799798533E+01,1.26283818886624E+01,1.25765238221986E+01,,
