"Data Source","World Development Indicators",

"Last Updated Date","2016-10-14",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"East Asia & Pacific","EAS","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","89.15882","87.90376","85.92546","","","87.31466","87.3953","87.32277","87.70718","90.31571","92.63855","95.33576","96.25985","95.76794","95.69183","94.97527","93.53128","92.22051","91.12154","90.0205","89.47328","89.19682","91.68428","94.05523","94.1941","94.38157","94.4395","94.51728","94.076","93.51013","93.29827","94.31098","94.38713","94.64516","94.68883","94.65667","94.4752","94.55072","","","",
"Europe & Central Asia (excluding high income)","ECA","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","86.84067","87.67089","88.25283","90.37316","90.26874","90.46423","89.67941","90.18653","90.03655","90.7088","91.47459","91.59036","90.65516","90.93371","90.4616","89.89822","89.59424","90.16727","90.93929","91.82454","93.05446","93.6555","93.32757","93.60776","93.78547","93.67538","93.57001","93.52964","92.57706","93.21662","93.11566","92.34145","92.35552","","","",
"Europe & Central Asia","ECS","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","93.48107","93.22263","93.26159","93.36601","93.68129","93.65721","93.61235","93.53822","93.30788","92.59883","92.57008","92.36209","93.08989","93.30297","93.98036","94.15838","94.65263","94.49884","94.57392","95.01176","94.63027","94.33896","94.26929","93.90399","94.24276","94.34277","94.63828","94.85377","95.2625","96.13697","96.62195","96.33165","96.28107","95.26829","95.3782","95.38837","95.77477","95.60266","95.95493","96.07198","95.85487","95.81904","","","",
"Ecuador","ECU","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","79.7577590942383","","80.4415283203125","81.423942565918","80.8083114624023","81.2775421142578","84.4175491333008","86.2995834350586","89.4689102172852","88.0740509033203","","","","","","","","","","","","","","92.2882308959961","92.6522521972656","93.6923065185547","96.0711669921875","94.9932708740234","94.7518768310547","95.5156631469727","96.6924362182617","97.5890884399414","97.1996536254883","","97.402587890625","96.8671798706055","96.9884719848633","","97.2394485473633","95.309700012207","","95.0771331787109","96.9339370727539","94.6652603149414","","",
"Egypt, Arab Rep.","EGY","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","64.4401626586914","64.9127426147461","64.9215774536133","","","","","68.3985137939453","","","","","","","","","","","","","","","","86.0480804443359","","","87.4909896850586","","86.0095062255859","86.3394317626953","87.9516067504883","89.6974487304688","91.9788665771484","94.4128112792969","93.4147262573242","93.5035018920898","96.3314895629883","","96.4725570678711","97.2530517578125","95.7141494750977","98.317497253418","","98.0285034179688","","",
"Euro area","EMU","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","95.522","95.52222","95.58486","95.49454","95.92734","96.03188","96.23661","96.15742","96.30691","96.31019","96.186","95.84588","95.54283","95.07176","95.26147","95.81487","96.88035","96.75472","97.07495","97.09422","96.9787","96.91032","95.90683","95.85426","95.94892","96.71451","97.70785","98.2798","98.59467","98.57667","98.40833","98.23157","97.81925","97.58779","97.53806","97.95985","98.19746","98.40702","98.28713","98.13451","98.17896","98.17904","97.90082","97.49507","","","",
"Eritrea","ERI","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.0301494598389","","22.8713798522949","23.9242496490479","25.4695301055908","25.8435707092285","","30.9087295532227","35.9993896484375","38.0882186889648","43.2063102722168","47.8853797912598","50.4048118591309","51.7916488647461","50.8602714538574","45.9399795532227","42.3880615234375","39.165901184082","36.7127685546875","39.101131439209","41.0592498779297","40.5547714233398","","","",
"Spain","ESP","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","93.057487487793","94.4178466796875","95.3745269775391","","99.4770889282227","99.9160003662109","99.1670074462891","98.669921875","98.7835693359375","99.1638870239258","99.1891403198242","","99.5963821411133","99.7652435302734","99.7978897094727","99.8071517944336","99.2137069702148","98.6513519287109","99.2554168701172","99.2260818481445","99.6647491455078","99.6020278930664","99.9915390014648","99.9786224365234","99.9605407714844","99.9402923583984","99.9474029541016","","99.8687973022461","99.8215713500977","99.7684478759766","99.8282470703125","99.8662872314453","99.739501953125","99.6561813354492","99.7208404541016","99.8384323120117","99.7774887084961","99.643440246582","99.5637969970703","99.6254196166992","99.6437911987305","99.4648895263672","98.9382171630859","","",
"Estonia","EST","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87.0345230102539","90.6095199584961","","93.8653564453125","94.9701232910156","95.5957489013672","95.8151626586914","95.8824691772461","94.5281219482422","93.9227676391602","93.814826965332","93.008918762207","94.4698104858398","94.1086883544922","93.7712020874023","96.7413330078125","97.3804779052734","97.4272003173828","97.2577590942383","","","",
"Ethiopia","ETH","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","29.4895896911621","30.062219619751","28.7754402160645","","","","","19.1509799957275","21.8950901031494","26.1369895935059","","33.6057281494141","35.6052513122559","40.0579986572266","43.7851715087891","45.8896293640137","46.6439781188965","49.5060882568359","60.4148597717285","65.1780395507813","70.2648010253906","75.9886627197266","75.5827484130859","73.6055603027344","77.5833969116211","78.9230575561523","","85.8467712402344","","",
"European Union","EUU","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","96.15824","96.13843","96.1405","96.00017","96.22035","96.24176","96.36109","96.14559","95.94828","95.61266","95.40422","94.94405","94.86637","94.55741","94.72168","94.89232","95.57331","","","","95.20897","95.02128","94.43926","94.84374","95.4431","95.98696","96.60357","97.33925","97.70297","97.52481","97.52513","97.80532","97.58216","97.46311","97.01002","97.21913","97.27718","97.2758","97.51877","97.56412","97.64166","97.68541","97.48217","97.25005","","","",
"Fragile and conflict affected situations","FCS","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","49.93469","49.91294","50.93029","52.4365","51.76021","52.40254","53.75145","54.76596","55.45065","57.18883","59.37789","61.15394","60.47935","60.86761","61.02364","60.64636","60.9848","60.12345","60.21308","59.09748","57.10629","60.21067","59.37363","59.36807","60.02358","60.77035","59.57203","58.77963","57.97689","56.69795","57.47872","59.10912","61.72483","63.57852","65.44309","66.26703","67.75757","68.67519","71.34492","71.88556","72.60157","73.41875","75.27667","74.84195","","","",
"Finland","FIN","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","81.2257537841797","","","","","","","97.1414184570313","","","","","","","","","","","","","","98.8960800170898","98.7806701660156","98.456916809082","98.5066375732422","98.8487091064453","99.5438003540039","99.7791900634766","99.6994934082031","99.6181030273438","99.3952102661133","98.6611328125","97.7226715087891","97.3202896118164","96.7785110473633","97.2305526733398","97.5418319702148","97.5811996459961","97.8615493774414","98.1713485717773","99.0847702026367","99.5100936889648","99.4331588745117","","",
"Fiji","FJI","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.6499786376953","","97.0037994384766","95.4954376220703","93.1464920043945","93.5719604492188","94.5478286743164","94.248291015625","92.6673278808594","95.4885330200195","96.6734008789063","99.300163269043","96.7080001831055","","99.1292877197266","96.3223266601563","96.8138732910156","96.9944000244141","","96.5541763305664","96.5912704467773","95.061149597168","","","",
"France","FRA","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","97.1451797485352","97.2545700073242","97.4790573120117","97.9250106811523","","97.526237487793","97.7609710693359","","99.8805313110352","99.7523880004883","100","98.5794677734375","96.3010025024414","","95.7597427368164","98.638801574707","99.8784408569336","","","99.9585418701172","99.9540176391602","99.5939483642578","97.9902267456055","97.7570571899414","98.7211990356445","99.7141418457031","99.5483169555664","","99.0068511962891","98.9591217041016","98.9866485595703","98.9464111328125","98.7749099731445","98.402946472168","98.6149063110352","98.5049667358398","98.522102355957","98.4640502929688","98.5569915771484","98.5783996582031","98.3753433227539","98.2941436767578","98.7280883789063","98.8478393554688","","",
"Faroe Islands","FRO","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.0012283325195","","",
"Gabon","GAB","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","99.2463226318359","","","","","","","","","","","","","","","","","","","","","","91.2339782714844","","","","","","","","","","","","","","","","","","","",
"United Kingdom","GBR","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","98.1620025634766","97.3007431030273","96.3475036621094","95.8536987304688","95.7613296508789","95.8418731689453","96.1507415771484","96.2222213745117","96.3930282592773","97.7550811767578","97.6316604614258","96.6778869628906","95.0955810546875","94.6334075927734","93.565559387207","95.1887512207031","98.0147094726563","99.6894607543945","99.7191772460938","99.7931594848633","98.2023468017578","96.6700286865234","","","","","","99.8979263305664","99.9496917724609","99.9523468017578","99.9441986083984","99.7907867431641","99.9081497192383","98.0122680664063","98.7779083251953","98.4089736938477","96.4702987670898","98.8212127685547","98.5413513183594","99.2342987060547","99.7189025878906","99.7900619506836","99.8274383544922","99.8543319702148","","",
"Georgia","GEO","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.7799682617188","83.748420715332","85.1214370727539","","","","","","","89.6293106079102","89.7538375854492","93.758918762207","94.3767166137695","99.2949066162109","99.5930862426758","","99.0043182373047","","","","","",
"Ghana","GHA","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.3352508544922","64.8455123901367","59.4474792480469","61.9098281860352","61.593090057373","59.606990814209","66.5083465576172","66.0584030151367","71.9961929321289","77.4675979614258","76.1521224975586","","83.4834823608398","81.6388778686523","86.831657409668","88.5525665283203","91.1141128540039","",
"Gibraltar","GIB","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","27.9697303771973","30.9857997894287","28.6068897247314","26.391170501709","27.3170604705811","27.0593109130859","26.0571994781494","27.8234405517578","","","","","","","39.2321014404297","41.6362800598145","44.6535682678223","48.1104888916016","55.4555892944336","58.9054107666016","61.9479293823242","63.7623100280762","65.5974731445313","67.1767425537109","66.3786163330078","67.3616485595703","68.9313888549805","72.4878005981445","72.6131591796875","73.2446365356445","75.6552276611328","","",
"Gambia, The","GMB","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","24.0666809082031","23.3010597229004","24.2794094085693","24.4938907623291","25.4363498687744","26.7304401397705","31.0243091583252","33.9489898681641","37.5125503540039","42.0240097045898","50.6674385070801","54.265998840332","57.4883003234863","59.0926895141602","61.6718711853027","61.0720100402832","","","","47.79296875","","45.9940986633301","49.3051986694336","","","59.4637184143066","","63.5169792175293","74.123420715332","71.6739730834961","72.6635894775391","70.5668029785156","73.9251022338867","74.4154205322266","71.4862518310547","75.6605377197266","73.7678298950195","69.6374664306641","","66.8967514038086","68.3358383178711","69.9169311523438","67.5748291015625","67.9306564331055","","",
"Guinea-Bissau","GNB","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","41.7418098449707","50.2213592529297","","48.0410385131836","47.9107704162598","","39.7149696350098","38.3756713867188","","","","","","","","","","","","46.5115585327148","","","","","","","","","","68.2333297729492","","","","","","",
"Equatorial Guinea","GNQ","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.7647399902344","","","","","","66.3207015991211","73.5260391235352","71.6491775512695","68.1899185180664","","","","","52.9673118591309","52.7452697753906","52.9906997680664","54.2552299499512","56.7732810974121","","","","",
"Greece","GRC","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","97.2198028564453","97.4273071289063","97.8502578735352","98.4299774169922","97.6257095336914","96.896369934082","95.8346710205078","95.12255859375","94.6496505737305","93.9608612060547","96.7903671264648","98.0669708251953","99.5916900634766","99.5595169067383","99.5144805908203","99.405143737793","97.0576019287109","97.2269592285156","96.0478210449219","95.4196472167969","95.3497695922852","93.8307571411133","91.8779830932617","90.8330383300781","91.3611602783203","89.6747131347656","89.6234130859375","92.5182189941406","93.3640365600586","94.3789215087891","93.9750289916992","95.3943328857422","96.4624481201172","97.7976837158203","97.0209884643555","96.6893615722656","97.1986618041992","","","98.5192108154297","97.9782409667969","97.8580780029297","97.1714706420898","","","",
"Grenada","GRD","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","83.7737579345703","","","","","97.6306991577148","98.7968215942383","98.4861602783203","95.8871688842773","91.1596298217773","88.052116394043","88.0882568359375","90.5344619750977","","","","","","","","","","","","","","","98.3205871582031","","","94.446159362793","","95.1729583740234","87.5520935058594","","90.0876312255859","90.8483581542969","87.0412902832031","","","","90.5232086181641","93.7607803344727","","",
"Greenland","GRL","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","49.2117805480957","50.0696105957031","50.4931488037109","","51.4421081542969","52.406551361084","","","54.6071281433105","55.0760192871094","56.9133911132813","59.8103904724121","56.7416000366211","60.3632011413574","","","","","","","","","","","","","","71.9731216430664","","80.9097671508789","83.8474273681641","84.4045333862305","86.4796524047852","","90.8606567382813","92.1604766845703","93.3188323974609","94.152717590332","94.5475082397461","97.3676605224609","96.4617233276367","94.1908798217773","91.3616027832031","88.6781234741211","86.4051284790039","","",
"Guam","GUM","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","85.0080413818359","85.3621292114258","","89.5373611450195","","90.8970794677734","97.8880004882813","","94.5555419921875","","","90.034797668457","","","","","","","","","96.0224304199219","94.5727233886719","94.8964767456055","","94.7035369873047","91.1841201782227","","","","","","","92.3445434570313","","","","","85.5805130004883","79.3900375366211","81.1350021362305","82.2396011352539","81.3666381835938","","","","",
"High income","HIC","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","91.21431","91.22856","90.91058","91.1189","90.69785","90.93744","91.56611","91.82362","92.22879","92.36688","94.40629","94.12627","94.42601","93.75955","93.45195","93.6909","94.44615","","","","95.67476","95.63549","94.96564","94.59513","94.41127","94.66479","95.03137","95.36602","95.54614","95.58434","95.72336","96.01484","95.60437","95.42929","95.00991","94.45466","94.93921","95.41043","95.88836","95.70368","95.66104","95.46538","95.60386","95.50134","","","",
"Hong Kong SAR, China","HKG","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","86.3890686035156","87.6593933105469","87.3656311035156","88.1741485595703","88.7545013427734","88.5316467285156","88.7013320922852","88.4586715698242","89.7524185180664","94.844108581543","95.260986328125","94.9219970703125","95.6095504760742","96.3859176635742","96.7474670410156","","","","","","","","","","92.1785583496094","92.7428207397461","","","","","","","","","","","","","","","","94.1050262451172","93.7884902954102","94.6488265991211","","",
"Honduras","HND","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","72.4720993041992","76.1441268920898","76.9209899902344","","87.9758224487305","89.7554473876953","90.8920364379883","","90.6651229858398","","","","","88.155647277832","","89.3437271118164","","","","","","","88.506706237793","","","91.0402297973633","91.9105987548828","90.8395004272461","95.5954895019531","92.119873046875","96.1943283081055","96.650260925293","96.0585708618164","97.5053176879883","97.3269119262695","93.8282012939453","94.0092315673828","","",
"Heavily indebted poor countries (HIPC)","HPC","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","37.68362","38.53986","39.21814","40.87503","42.75402","44.30079","45.67621","46.84302","48.51931","49.68384","49.01946","49.75007","49.53502","49.35502","49.36508","48.6973","48.61291","47.49501","46.36307","47.632","46.59929","46.42545","47.44527","49.34441","49.3628","52.06237","52.76303","52.61181","54.56291","57.08228","60.49398","63.35542","65.79644","68.37578","70.66762","72.59967","75.73461","75.97576","76.3164","77.38115","78.24862","78.76096","","","",
"Croatia","HRV","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","83.9984283447266","86.0020370483398","87.7177734375","89.9508209228516","91.8092575073242","93.503776550293","","90.4020690917969","90.0168609619141","89.7213287353516","87.9459915161133","85.7736587524414","85.6740264892578","87.5139617919922","88.989128112793","","88.6976470947266","","",
"Haiti","HTI","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","35.898250579834","36.9567909240723","42.4479293823242","46.7996788024902","43.5796813964844","48.7914505004883","51.103630065918","42.4353485107422","","","","","","","","","","57.3372192382813","","","","","","","","","","","","","","","","","","","",
"Hungary","HUN","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","91.5938186645508","90.5496292114258","78.4552230834961","87.0247573852539","86.7899017333984","87.1600723266602","87.8451690673828","88.6394119262695","89.1782379150391","88.6429595947266","88.6665420532227","89.3020401000977","90.4509811401367","90.1602478027344","91.9866485595703","92.9316482543945","93.1730804443359","92.5305480957031","91.3298034667969","90.8513870239258","90.7696228027344","","",
"IBRD only","IBD","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","74.86122","74.62633","75.37347","77.99108","79.10031","80.58127","81.42366","81.26384","79.7067","79.99271","80.79779","81.67475","82.03207","82.50866","83.20067","84.53079","86.15123","86.92818","87.76192","88.62947","89.19307","89.15297","88.5005","88.33661","88.12685","87.28233","87.16952","86.94029","87.88103","89.3724","89.92171","90.3359","90.54343","92.00478","92.36911","92.39332","92.86564","93.86014","93.84484","94.09285","94.1429","93.85239","93.68866","93.51713","","","",
"IDA & IBRD total","IBT","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","68.24702","68.10815","69.1758","71.69785","72.7074","74.21795","75.15031","75.35851","74.26302","74.75942","75.7456","76.59413","76.90752","77.25255","77.56989","78.25461","79.06148","79.36667","80.01423","80.37495","80.5675","80.743","80.27172","80.24844","80.22157","79.74834","79.47871","79.72797","80.48461","81.51747","82.29772","82.75132","83.24355","84.70668","85.47412","85.93617","86.50044","87.76405","87.86983","88.20018","88.3569","88.34811","88.36339","88.29091","","","",
"IDA total","IDA","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","52.65155","52.6501","54.15785","56.507","56.6753","57.8326","58.47592","60.29959","59.45013","60.41711","62.21094","63.69767","64.44361","65.47168","65.87792","65.36884","65.56943","64.62955","65.67178","66.7195","66.59927","67.21895","67.56654","68.49844","69.13079","69.15096","68.55052","69.20873","68.89062","69.22548","70.91952","71.57833","72.48269","75.59959","77.53202","79.27169","80.62077","82.59201","82.99431","83.6004","83.89919","84.02994","84.18608","84.23283","","","",
"IDA blend","IDB","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","67.58539","68.79149","70.09104","70.03252","69.89779","70.1189","72.01381","72.54777","71.95644","74.86729","72.94057","74.24523","75.36344","75.18409","75.25207","75.07355","","","",
"Indonesia","IDN","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","70.0650177001953","71.205940246582","","70.9207382202148","73.3595962524414","76.2758331298828","78.6717681884766","85.4548568725586","","","90.1347579956055","96.0330429077148","97.4235687255859","97.7109832763672","97.8283462524414","97.2215118408203","98.0986633300781","97.7724533081055","97.9266662597656","96.2802810668945","95.3733367919922","94.5185165405273","93.3148498535156","93.8423233032227","93.6579666137695","92.5569763183594","92.5003814697266","","","","91.9554901123047","91.3153991699219","90.5964279174805","89.6506576538086","88.7963104248047","91.5991134643555","93.6011810302734","92.862060546875","93.4081878662109","93.8030319213867","93.2705230712891","92.3586578369141","90.1529388427734","89.7185287475586","","",
"IDA only","IDX","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","40.77584","40.57437","43.45394","46.41381","47.34882","49.66943","51.52837","52.27822","52.88969","54.16898","55.23865","55.50928","55.02147","55.30067","54.78489","54.11341","53.96961","53.57517","55.31257","55.02246","54.37373","55.55272","55.35266","55.23473","55.8741","56.84731","56.92923","58.47654","58.79597","58.50572","60.70948","62.60211","65.39026","68.42494","70.56526","72.91155","74.83339","76.53817","78.39014","78.84618","79.103","80.11531","80.78555","81.12346","","","",
"Isle of Man","IMN","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","61.315299987793","","","","","","","","","","","","","","","","","","","77.4520263671875","","","","","","","","","","79.7744979858398","79.6268081665039","79.2298278808594","83.8012008666992","","","","91.2917175292969","91.0092697143555","90.7546768188477","91.0239028930664","90.4147567749023","91.5685882568359","92.2584609985352","","","",
"Not classified","INX","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","94.8918914794922","93.6313095092773","93.814582824707","93.1531524658203","93.8169097900391","95.0664978027344","95.9839706420898","96.2161483764648","95.169807434082","93.2186889648438","90.4952621459961","87.8934707641602","86.0279312133789","","","84.8424911499023","85.6683578491211","86.7773666381836","87.4369735717773","87.9719467163086","87.551513671875","86.7909622192383","86.5352020263672","86.6463775634766","86.9253005981445","87.6633529663086","89.265266418457","94.4520797729492","94.6381225585938","94.5993194580078","94.5481719970703","94.7965087890625","94.8051605224609","94.8104400634766","94.9431304931641","95.199333190918","95.4276504516602","95.3060073852539","95.1958999633789","95.0947265625","99.2528991699219","95.0247573852539","94.9172973632813","","","",
"Iran, Islamic Rep.","IRN","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","59.3424911499023","","","","","","","","","","","","","83.2053604125977","83.3612213134766","84.3199310302734","84.7513427734375","85.7263107299805","86.2905807495117","92.5661468505859","","96.3669128417969","","","","","93.4485778808594","","85.8522567749023","85.2197418212891","","93.9058990478516","93.3409576416016","96.4062881469727","96.1834182739258","98.7880477905273","99.4157104492188","","99.4798126220703","99.5886993408203","99.7395477294922","99.4520568847656","98.6587371826172","99.2380599975586","","",
"Iraq","IRQ","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","57.1209487915039","59.6735610961914","62.2798805236816","64.7236480712891","64.5200424194336","72.5311813354492","73.8285903930664","75.4503936767578","89.9616470336914","93.5088119506836","92.7288513183594","","88.3998031616211","","87.421012878418","88.1008605957031","89.8445816040039","90.8831405639648","89.7153091430664","","","","77.9740219116211","","","75.5428619384766","","","89.4671401977539","88.4190826416016","","","94.2461776733398","93.017463684082","","","92.3116989135742","","","","","","","","","",
"Iceland","ISL","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","99.1413497924805","","","","","","","","","","","","","","","","","97.4218292236328","","98.0292816162109","98.2738418579102","98.8664398193359","98.9396591186523","99.0754089355469","99.4623031616211","99.4545364379883","99.1798477172852","97.7851486206055","97.8336181640625","97.8556900024414","97.9468765258789","98.5571670532227","99.0406036376953","98.6015167236328","98.4564437866211","98.609992980957","","","","",
"Israel","ISR","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","97.4977722167969","97.7751922607422","98.2412567138672","97.8975296020508","98.0200500488281","97.6006164550781","97.4713134765625","97.0025329589844","97.2367935180664","97.2030181884766","96.9065933227539","97.0456466674805","96.7011795043945","97.3117294311523","96.8725433349609","96.7203063964844","","",
"Italy","ITA","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","99.4939498901367","","","98.3907318115234","","","99.5492095947266","","","","","","99.1435775756836","","","","","","","","","","97.1973114013672","98.2863998413086","99.0057983398438","","98.8571929931641","98.5406036376953","98.7637023925781","98.7266998291016","98.5929107666016","98.7256393432617","98.5376892089844","98.5185699462891","98.4806823730469","98.2387237548828","97.595832824707","97.5981674194336","97.1197891235352","97.2815933227539","97.6418685913086","","","",
"Jamaica","JAM","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","","","","93.1551513671875","90.6229019165039","91.296257019043","","95.270378112793","95.5834197998047","95.7750091552734","","97.2860412597656","96.2870635986328","95.7397384643555","96.1593017578125","98.4542770385742","95.4520111083984","99.0067291259766","98.2473373413086","96.5323867797852","","93.3991470336914","","","","","","90.7784423828125","92.2810668945313","92.1291275024414","91.862678527832","90.6196594238281","92.4507827758789","","","","","","","","","","","","",
"Jordan","JOR","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","","90.7498474121094","94.2323837280273","94.6459732055664","95.0311508178711","95.6885299682617","96.57568359375","97.7131729125977","98.3683776855469","95.6056213378906","93.2975997924805","92.9121932983398","90.0654373168945","89.7811126708984","90.6676330566406","","","","","","","","","","","","","","93.9958724975586","95.1205673217773","","95.3099517822266","95.2404022216797","94.8135375976563","94.933219909668","94.3564987182617","92.5429534912109","90.135627746582","","89.6892471313477","88.5814437866211","87.5220489501953","","","","",
"Japan","JPN","Net enrolment rate, primary, both sexes (%)","SE.PRM.NENR","","","","","","","","","","","","99.9143371582031","99.4895401000977","98.912971496582","97.3853302001953","98.7401428222656","99.9036483764648","99.8908081054688","99.912109375","99.9460525512695","99.9355773925781","99.9560089111328","99.8164978027344","99.3768920898438","99.5219116210938","99.9152526855469","99.9115982055664","99.9218597412109","99.937370300293","99.9640121459961","99.9699020385742","99.9648971557617","99.96923828125","","99.9588088989258","99.9591674804688","","","99.9921035766602","99.9985733032227","99.9702072143555","99.9746475219727","99.9753494262695","99.996223449707","99.9665603637695","99.9993515014648","99.9762115478516","99.9979782104492","99.9821472167969","99.9726486206055","99.9435119628906","99.9499893188477","99.9486312866211","99.9499969482422","","","",
