"BYLINE","DATE","DATELINE","HEADLINE","LENGTH","PUBLICATION","SECTION","TITLE",
"Michael Morris, Cape Argus (Cape Town)","","","Sports - General;City's good points make mark on ranks of IOC","534 words"," Africa News","","",
"Andrea Weiss, Cape Argus (Cape Town)","","","South Africa;Priest in funding scandal","440 words"," Africa News","","",
"Justin Arenstein, African Eye News Service (South Africa)","","","South Africa;Deputy speaker's case upgraded to fraud","614 words"," Africa News","","",
"Mzilikazi wa Afrika, African Eye News Service (South Africa)","","","South Africa;Security guards arrested after fake robbery","160 words"," Africa News","","",
"Sharon Hammond, African Eye News Service (South Africa)","","","South Africa;Witchdoctors team up with hunters to launch reserve","1240 words"," Africa News","","",
"Mzilikazi wa Afrika, African Eye News Service (South Africa)","","","South Africa;Russian technician and pilot killed in plane crash","320 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Science and Health;AIDS NGOs come together","534 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;Now High Court slashes new legal fees","320 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Malawi;Malawi stays put","627 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;Effective SADC vital - Shimba","280 words"," Africa News","","",
"Times of Zambia (Lusaka)","","","Business and Finance;ADB friend indeed, says minister","414 words"," Africa News","","",
"Okechukwu Nwankwo, Times of Zambia (Lusaka)","","","Sports - General;Cricket envoys worry ZCU","440 words"," Africa News","","",
"Sports Reporter, Times of Zambia (Lusaka)","","","Sports - Soccer;More fans lobby for Chilufya reprieve","360 words"," Africa News","","",
"Sports Reporter, Times of Zambia (Lusaka)","","","Sports - Soccer;Mauritians jet in today","267 words"," Africa News","","",
"Sports Reporter, Times of Zambia (Lusaka)","","","Sports - General;Wanderers declared champions","360 words"," Africa News","","",
"Potipher Tembo, Times of Zambia (Lusaka)","","","Sports - Soccer;Roan fail to derail Power lead","480 words"," Africa News","","",
"Business Review Reporter, Times of Zambia (Lusaka)","","","Business and Finance;Improve textile playing field, state urged","214 words"," Africa News","","",
"Gilbert Manda, Times of Zambia (Lusaka)","","","Business and Finance;Zambian firm secures $3.5m loan","427 words"," Africa News","","",
"Times of Zambia (Lusaka)","","","Business and Finance;Insuring yourself as director","760 words"," Africa News","","",
"Business Review Reporter, Times of Zambia (Lusaka)","","","Business and Finance;Tariffs call backed by Zambian Manufacturers","320 words"," Africa News","","",
"Shapi Shacinda and Chris Mfula, Times of Zambia (Lusaka)","","","Zambia;'No DNA test'","1400 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;Restaurant, market gutted","387 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;Litana forged will","267 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;Chiluba hails Mauritius","574 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;State freezes UTH bank accounts","467 words"," Africa News","","",
"Vision Reporter, New Vision (Kampala)","","","Business and Finance;South Africans, Ugandans in Trade Talks","240 words"," Africa News","","",
"Paul Busharizi, New Vision (Kampala)","","","Business and Finance;Uganda Capital Markets Authority Bill Soon","294 words"," Africa News","","",
"Geoffrey Kamali, New Vision (Kampala)","","","Business and Finance;Ugandan Booksellers In Sales Scheme","334 words"," Africa News","","",
"Vision Reporter, New Vision (Kampala)","","","Business and Finance;Nile Power Survey Begun","240 words"," Africa News","","",
"John Odyek, New Vision (Kampala)","","","Business and Finance;Uganda Telecoms Bid: 5 Entries Registered","427 words"," Africa News","","",
"Michael Sentongo, New Vision (Kampala)","","","Uganda;Ugandans Held In Kenya","334 words"," Africa News","","",
"Simon Kaheru, New Vision (Kampala)","","","Uganda;Doctors Reject Forced Transfers","347 words"," Africa News","","",
"John Thawite, New Vision (Kampala)","","","Uganda;Kasese Survivors Need Blood","360 words"," Africa News","","",
"John Eremu, New Vision (Kampala)","","","Uganda;UNEB Clears Nakasero Results","467 words"," Africa News","","",
"Asuman Nakendo, New Vision (Kampala)","","","Uganda;Mufti Orders For Polls","440 words"," Africa News","","",
"Margaret Muhanga, New Vision (Kampala)","","","Uganda;Museveni, EU Envoy Meet","294 words"," Africa News","","",
"Nathan Etengu, New Vision (Kampala)","","","Uganda;Kenya Denies Rebel Reports","347 words"," Africa News","","",
"Jennifer Bakyawa, New Vision (Kampala)","","","Uganda;Uganda Women Most Fertile","200 words"," Africa News","","",
"Alfred Wasike, New Vision (Kampala)","","","Business and Finance;New Pilots to Cost Ugandan Airlines","774 words"," Africa News","","",
"Emmy Allio, New Vision (Kampala)","","","Uganda;Arua Youth Recruited To Sudan","627 words"," Africa News","","",
"Chrispin Inambao, The Namibian (Windhoek)","","","Namibia;Barbaric cell killing","907 words"," Africa News","","",
"Oscar Johnson, The Namibian (Windhoek)","","","Namibia;Boys - main rape victims","534 words"," Africa News","","",
"Chrispin Inambao, The Namibian (Windhoek)","","","Namibia;Kxoe camps have 'massive potential'","414 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Sports - General;World Championships to be Telecast to Africa","160 words"," Africa News","","",
"Dr. Richard Pankhurst, Addis Tribune (Addis Ababa)","","","Ethiopia;Ethiopian Religious Art and Manuscripts, Part 1.","1707 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Business and Finance;Ethiopian Authors, Publishers Demand Lifting of Book Tax","200 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Ethiopia;Terror Suspect Released for Mistaken Identity","214 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Ethiopia;Polio Eradication Program in Second Phase","334 words"," Africa News","","",
"Our Economics Correspondent, Addis Tribune (Addis Ababa)","","","Business and Finance;Higher Salaries Demands As Ethiopia's Economy Takes Off","2094 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Business and Finance;Ethiopian Bank Urged to Provide Up-to-date Information","320 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Business and Finance;Ethiopia Sets Coffee Sales Record in 1996/97","294 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Business and Finance;Ethiopia's Legedenbi Gold Mine Goes Private","320 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Ethiopia;Addis Ababa Experiences its First Book Fair","320 words"," Africa News","","",
"Theodros Dagne (Commentary), Addis Tribune (Addis Ababa)","","","United States and Africa;U.S. Trade and Development Initiatives","1347 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Ethiopia;Environmental Impact of Road Under Study","240 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Ethiopia;UNICEF Launches 1997 Report","694 words"," Africa News","","",
"Tamrat Bekele, Addis Tribune (Addis Ababa)","","","Ethiopia;Economic Effectiveness of the State (Editorial)","280 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Sports - General;The Father of African Sport Yidnekatchew Tessema","2654 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Ethiopia;Budget Approved for South Ethiopian State","200 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","East Africa;Ethio-Kenyan Joint Communique Issued","480 words"," Africa News","","",
"Our Economics Correspondent, Addis Tribune (Addis Ababa)","","","Business and Finance;Balancing the Nakfa and the Birr","840 words"," Africa News","","",
"Our Staff Reporter, Addis Tribune (Addis Ababa)","","","Business and Finance;Eritrea Passes Law to Replace Birr by Nakfa","160 words"," Africa News","","",
"Panafrican News Agency","","","United States and Africa;African-American Summit: Jackson Outlines Role for U.S. Blacks","387 words"," Africa News","","",
"Paul Ejime, PANA Staff Correspondent, Panafrican News Agency","","","Liberia;Sirleaf Says Opposition Will Keep Taylor In Check","574 words"," Africa News","","",
"Panafrican News Agency","","","Zimbabwe;Banana's Trial Shifted To September 15","414 words"," Africa News","","",
"Panafrican News Agency","","","United States and Africa;US Firm Eyes African Equity Market","494 words"," Africa News","","",
"Panafrican News Agency","","","Zimbabwe;President Mugabe's Salary Doubled","334 words"," Africa News","","",
"Panafrican News Agency","","","Sports - General;African Male Basketball Championship Starts","467 words"," Africa News","","",
"Panafrican News Agency","","","United States and Africa;African-American Summit: Ghana Offers To Host in 1999","320 words"," Africa News","","",
"African Rights (London)","","","Kenya; Burning Issue Of Land Rights In Kenya","4227 words"," Africa News","","",
"U.S. Department of State","","","United States and Africa; U.S. Congratulates Liberia on Election","240 words"," Africa News","","",
"i'Afrika News Network (Copenhagen)","","","Zimbabwe;Ministers flee from angry ex-combatants","267 words"," Africa News","","",
"i'Afrika News Network (Copenhagen)","","","Zimbabwe;Crocodiles kill border jumper","160 words"," Africa News","","",
"i'Afrika News Network (Copenhagen)","","","Zimbabwe;Government recalls trade attaches","240 words"," Africa News","","",
"i'Afrika News Network (Copenhagen)","","","Zimbabwe;Bodies stolen from cemetery","347 words"," Africa News","","",
"i'Afrika News Network (Copenhagen)","","","Zimbabwe;Merger of commercial and industrial bodies called off","240 words"," Africa News","","",
"i'Afrika News Network (Copenhagen)","","","Zimbabwe;Party chiefs held hostage","240 words"," Africa News","","",
"i'Afrika News Network (Copenhagen)","","","Zimbabwe;Traditional healer acquitted","200 words"," Africa News","","",
"i'Afrika News Network (Copenhagen)","","","Zimbabwe;Employers blame civil servants' pay hike for strikes","254 words"," Africa News","","",
"i'Afrika News Network (Copenhagen)","","","Zimbabwe;Government gets tough on HIV","254 words"," Africa News","","",
"Amaranta Wright, Mail and Guardian (Johannesburg)","","","Sports - Soccer;Wild bunch kill for kicks","1627 words"," Africa News","","",
"Andrew Muchineripi, Mail and Guardian (Johannesburg)","","","Sports - Soccer;Fourteen teams chase seven Nations Cup places","840 words"," Africa News","","",
"William Fotheringham, Mail and Guardian (Johannesburg)","","","Sports - General;Cycling: Hot off the East German production line","734 words"," Africa News","","",
"Julian Drew, Mail and Guardian (Johannesburg)","","","Sports - General;SWIMMING: Ryk takes a turn for the better","1227 words"," Africa News","","",
"Steve Morris, Mail and Guardian (Johannesburg)","","","Sports - General;RUGBY: Plan for tomorrow - play for today","1507 words"," Africa News","","",
"Julian Drew, Mail and Guardian (Johannesburg)","","","Sports - General;ATHLETICS: Brits is still the best bet for gold","907 words"," Africa News","","",
"Robert Kirby, Mail and Guardian (Johannesburg)","","","Arts and Entertainment;Loose Cannon: Mangling at the mother tongue","987 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Arts and Entertainment;Family values","547 words"," Africa News","","",
"Anthony Egan, Mail and Guardian (Johannesburg)","","","Arts and Entertainment;NEW NON-FICTION","1134 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Arts and Entertainment;Nike vs 'Nam","587 words"," Africa News","","",
"Arthur Goldstuck (Column), Mail and Guardian (Johannesburg)","","","Arts and Entertainment;WEBFEET: Network of agonies","680 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Arts and Entertainment;Another anchor's away","1000 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Arts and Entertainment;Revisiting the visceral","747 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Arts and Entertainment;Of loss, love and longing","1427 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Arts and Entertainment;Biko, the Bible and Afro-aerobics","667 words"," Africa News","","",
"Glynis O'Hara, Mail and Guardian (Johannesburg)","","","Arts and Entertainment;MOR in vernacular","454 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Arts and Entertainment;Jungle bunnies' new hip-hop","1227 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Arts and Entertainment;Too black, too proud, too late?","1480 words"," Africa News","","",
"Hazel Friedman, Mail and Guardian (Johannesburg)","","","Arts and Entertainment;Bible-punchers pinch Bible art offensive","774 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Business and Finance;Anglo-American's Tanzanian tie-up","454 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Business and Finance;Rushing in where Anglo fears to tread","960 words"," Africa News","","",
"Lynda Loxton, Mail and Guardian (Johannesburg)","","","Business and Finance;Training vital to keeping up in the IT race","547 words"," Africa News","","",
"Ferial Haffajee, Mail and Guardian (Johannesburg)","","","Business and Finance;Key to mysterious mine union assassinations?","560 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Business and Finance;Zamani in US partnership","774 words"," Africa News","","",
"Wally Mbhele, Mail and Guardian (Johannesburg)","","","South Africa;Communists at centre of Gauteng premiership row","920 words"," Africa News","","",
"Wonder Hlongwa, Mail and Guardian (Johannesburg)","","","South Africa;Conspiracy claims probed in Richmond","880 words"," Africa News","","",
"Mail & Guardian Reporter, Mail and Guardian (Johannesburg)","","","South Africa;Mandela's daughter in 'stolen' car","187 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Denel takes us to court","1240 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Science and Health;'Jaws' is not just an eating machine","2454 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","Liberia;Profiteering from war","974 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Denel, arms and the law (Editorial)","547 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Make the guilty pay (Editorial)","600 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Voting makes a lot more sense (Commentary)","2480 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;'War of words obscures truth' (Commentary)","1614 words"," Africa News","","",
"Angella Johnson, Mail and Guardian (Johannesburg)","","","South Africa;'Champion' of Cebekhulu reviled in Britain","854 words"," Africa News","","",
"Zackie Achmat (Commentary), Mail and Guardian (Johannesburg)","","","South Africa;Why the age of consent should be equal for all","747 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Sonn shines in the US","2387 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;THE ANGELLA JOHNSON INTERVIEW","1934 words"," Africa News","","",
"Mukoni T Ratshitanga, Mail and Guardian (Johannesburg)","","","South Africa;Mental health patient dies after isolation in Sterkfontein room","574 words"," Africa News","","",
"Chris McGreal, Mail and Guardian (Johannesburg)","","","Zaire;Digging up Congo's killing fields","1747 words"," Africa News","","",
"Anthony Kunda, Mail and Guardian (Johannesburg)","","","Zambia;President Chiluba off the hook in paternity test","614 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Chief Little takes on a big job","2027 words"," Africa News","","",
"Barbara Ludman, Mail and Guardian (Johannesburg)","","","South Africa;ANC called upon to tell the truth","1254 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;NIA man 'tortured' Chief Seremane","947 words"," Africa News","","",
"Mail and Guardian (Johannesburg)","","","South Africa;Radioactive tanks contaminate yard","1547 words"," Africa News","","",
"Gustav Thiel, Mail and Guardian (Johannesburg)","","","South Africa;Cape Town - from wine route to drug route","1147 words"," Africa News","","",
"Franco Fracassi and Laura Evans, Mail and Guardian (Johannesburg)","","","South Africa;Money can buy immunity","1080 words"," Africa News","","",
"Stephen Ellis, Mail and Guardian (Johannesburg)","","","South Africa;Futile drug ban fuels criminal syndicates","1240 words"," Africa News","","",
"Eddie Koch and Enoch Mthembu, Mail and Guardian (Johannesburg)","","","South Africa;The crop that clothes, feeds and educates - and is illegal","2134 words"," Africa News","","",
"NATION Team, The Nation (Nairobi)","","","Kenya;Angry reaction to Kanu stand","827 words"," Africa News","","",
"NATION Reporter, The Nation (Nairobi)","","","Sports - General;Kenya Sports Council unhappy with Government's interference","654 words"," Africa News","","",
"Eric Shimoli, The Nation (Nairobi)","","","Kenya;Police warned over beatings","560 words"," Africa News","","",
"NATION Team, The Nation (Nairobi)","","","Kenya;Rally: Police urged to provide security","560 words"," Africa News","","",
"Kathleen Openda, The Nation (Nairobi)","","","Kenya;Orengo's conduct is discussed","1200 words"," Africa News","","",
"NATION Reporter, The Nation (Nairobi)","","","Kenya;Cheserem gets new term at CBK","467 words"," Africa News","","",
"Juliet Nankinga, New Vision (Kampala)","","","Business and Finance;Barclays Allowed To Appeal Wage Award","387 words"," Africa News","","",
"Paul Busharizi, New Vision (Kampala)","","","Business and Finance;Ugandan Roofing Firms In Tender Dispute","694 words"," Africa News","","",
"Alfred Wasike, New Vision (Kampala)","","","Uganda;German Traces Family, Daughter","480 words"," Africa News","","",
"Vision Reporter, New Vision (Kampala)","","","United States and Africa;African-American Summit: Museveni Stresses Human Resources","227 words"," Africa News","","",
"Anna A. Mugisa and Josephine Maseruka, New Vision (Kampala)","","","Uganda;CHILD WELFARE AGENTS CAUTIONED","427 words"," Africa News","","",
"New Vision (Kampala)","","","Liberia;Broad Base Best For Liberia (Editorial)","534 words"," Africa News","","",
"Anne A. Mugisa, New Vision (Kampala)","","","Uganda;American Troops Move To Kabamba","227 words"," Africa News","","",
"John Nzinjah and John Thawite, New Vision (Kampala)","","","Uganda;Kasese Accident Claims 4","280 words"," Africa News","","",
"Richard Mutumba, New Vision (Kampala)","","","Uganda;'8,000 PRISONERS NOT TRIED'","294 words"," Africa News","","",
"Jennifer Bakyawa, New Vision (Kampala)","","","Uganda;Cops Probe Makerere Forgeries","414 words"," Africa News","","",
"Anne A. Mugisa, New Vision (Kampala)","","","Uganda;New U.S. Envoy Arrives August","307 words"," Africa News","","",
"Yunusu Abbey, New Vision (Kampala)","","","Uganda;Dragados Set For Mulago Job","454 words"," Africa News","","",
"Moses Serwanga, New Vision (Kampala)","","","Uganda;10,000 Ugandans Return From Congo","294 words"," Africa News","","",
"Grace Matsiko, New Vision (Kampala)","","","Uganda;Mubende army officers suspended","294 words"," Africa News","","",
"Emmy Allio, New Vision (Kampala)","","","Uganda;Ceasefire Deal Over Aboke Girls Rejected","440 words"," Africa News","","",
"Greg Dropkin, The Namibian (Windhoek)","","","Science and Health;Ex-Rossing man to bring cancer case","894 words"," Africa News","","",
"Greg Dropkin, The Namibian (Windhoek)","","","Science and Health;More Rossing cancer claims exposed","574 words"," Africa News","","",
"Oswald Shivute, The Namibian (Windhoek)","","","Science and Health;Illegal skin lighteners seized and incinerated","454 words"," Africa News","","",
"Chrispin Inambao, The Namibian (Windhoek)","","","Namibia;'Release the names' urges NSHR","454 words"," Africa News","","",
"Helge Schutz, The Namibian (Windhoek)","","","Science and Health;Walvis bid to save lagoon","534 words"," Africa News","","",
"The Namibian (Windhoek)","","","United States and Africa;African-American Summit: Nujoma takes US investors to task","414 words"," Africa News","","",
"The Namibian (Windhoek)","","","Science and Health;Malaria cases in Caprivi decline","307 words"," Africa News","","",
"Tabby Moyo, The Namibian (Windhoek)","","","Business and Finance;SAB hold out sugar-coated offer to Namibia","720 words"," Africa News","","",
"Zimbabwe Independent (Harare)","","","Zimbabwe;Rainbow to lease Parks lodges","600 words"," Africa News","","",
"Zimbabwe Independent (Harare)","","","Business and Finance;Air Zimbabwe escapes costly Fokker contract","574 words"," Africa News","","",
"Zimbabwe Independent (Harare)","","","Business and Finance;Zimbabwe's FBC buys Stanchart Zvishavane branch","387 words"," Africa News","","",
"Zimbabwe Independent (Harare)","","","Zimbabwe;CIO in $350m plan for State House bunkers","640 words"," Africa News","","",
"Gerry Ansfield, Zimbabwe Independent (Harare)","","","Business and Finance;Ultralight in copyright row with SA firm","667 words"," Africa News","","",
"Zimbabwe Independent (Harare)","","","Zimbabwe;Govt to amend Electoral Act","747 words"," Africa News","","",
"Zimbabwe Independent (Harare)","","","Zimbabwe;Murerwa announces lacklustre national budget","654 words"," Africa News","","",
"Zimbabwe Independent (Harare)","","","United States and Africa;Summit compounds Africa's problems (Editorial)","1054 words"," Africa News","","",
"Zimbabwe Independent(Harare)","","","Business and Finance;Privatisation answer to ailing telecommunications","827 words"," Africa News","","",
"Eric Bloch (Column), Zimbabwe Independent(Harare)","","","Zimbabwe;War against inflation rages on","2187 words"," Africa News","","",
"Zimbabwe Independent(Harare)","","","Sports - Soccer;Chiponda confident of victory","534 words"," Africa News","","",
"Zimbabwe Independent(Harare)","","","Sports - General;Old Hararians hope for better performance","360 words"," Africa News","","",
"Vincent Kahiya, Zimbabwe Independent (Harare)","","","Sports - General;Zimbabwe Cricket Union expected to record profit","694 words"," Africa News","","",
"Peter Lovemore (Column), Zimbabwe Independent (Harare)","","","Zimbabwe;A millionaire in the making","1734 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;Chiluba courts Mauritius","614 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Zambia;NPC begins to crack","827 words"," Africa News","","",
"Times Reporter, Times of Zambia (Lusaka)","","","Business and Finance;Strike cripples Zambia Railways","520 words"," Africa News","","",
"Clive Sawyer, Cape Argus (Cape Town)","","","South Africa;Cops run up R1-bn bill for med aid","867 words"," Africa News","","",
"Business Reporter, Cape Argus (Cape Town)","","","Business and Finance;Cape property group in Zimbabwe franchise deal","494 words"," Africa News","","",
"Sharkey Isaacs, Cape Argus (Cape Town)","","","South Africa;Divided on the issue of unity","1400 words"," Africa News","","",
"Sheikh Chifuwe, Post of Zambia (Lusaka)","","","Sports - Soccer;Mauritian trainer prays for a draw","614 words"," Africa News","","",
"Mulenga Makumya (Column), Post of Zambia (Lusaka)","","","Zambia;Who is afraid of DNA test?","680 words"," Africa News","","",
"Sundie Sinkala, Post of Zambia (Lusaka)","","","Zambia;Poor said to be entering politics for enrichment","400 words"," Africa News","","",
"Chilombo Mwondela, Post of Zambia (Lusaka)","","","Business and Finance;Zambian maize price drops on public markets","334 words"," Africa News","","",
"Mukalya Nampito and Sundie Sinkala, Post of Zambia (Lusaka)","","","Zambia;NLP quits coalition","627 words"," Africa News","","",
"Amos Malupenga, Post of Zambia (Lusaka)","","","Business and Finance;Blast shakes Zambia's Mufulira Mine","347 words"," Africa News","","",
"Masautso Phiri and Mukalya Nampito, Post of Zambia (Lusaka)","","","Zambia;FTJ's been DNA tested","1360 words"," Africa News","","",
"Sharon Hammond, African Eye News Service (South Africa)","","","South Africa;Lions eat two illegal immigrants","307 words"," Africa News","","",
"Dumisane Lubisi, African Eye News Service (South Africa)","","","Business and Finance;Taxi industry should buy into blue chips","534 words"," Africa News","","",
"Mzilikazi wa Afrika, African Eye News Service (South Africa)","","","South Africa;Vigilante gang on the recruitment trail","680 words"," Africa News","","",
"Justin Arenstein, African Eye News Service (South Africa)","","","South Africa;Phosa warned to control government spending","560 words"," Africa News","","",
"Justin Arenstein, African Eye News Service (South Africa)","","","South Africa;Mpumalanga wants Bushbuckridge funds transferred","614 words"," Africa News","","",
"The Nation (Nairobi)","","","Kenya;The NCEC plans to hold Mombasa rally","227 words"," Africa News","","",
"The Nation (Nairobi)","","","Kenya;22 envoys write to Moi on reforms","547 words"," Africa News","","",
"Stephen Ongaro, The Nation (Nairobi)","","","Sports - General;Wanene for WBO crown","320 words"," Africa News","","",
"EMMAN OMARI and Agencies, The Nation (Nairobi)","","","Kenya;IMF acts tough on liberalisation","827 words"," Africa News","","",
"Njuguna Mutonya and Correspondents, The Nation (Nairobi)","","","Kenya;Govt licenses reforms rally","467 words"," Africa News","","",
"Kariuki Waihenya, The Nation (Nairobi)","","","Kenya;'People' defence queried","467 words"," Africa News","","",
"SUNDAY NATION Team, The Nation (Nairobi)","","","Kenya;Opposition unites: It's NCEC for reform dialogue","1534 words"," Africa News","","",
"Eman Omari and Agencies, The Nation (Nairobi)","","","Kenya;IMF acts tough on liberalisation","1000 words"," Africa News","","",
"SUNDAY NATION Team, The Nation (Nairobi)","","","Kenya;Kanu men flee reformists","534 words"," Africa News","","",
"Robert Shaw (Commentary), The Nation (Nairobi)","","","Kenya;Worrying donor contradictions on good governance","1440 words"," Africa News","","",
"Pete Ondeng, The Nation (Nairobi)","","","Kenya;In the free market, the poor have no say","1787 words"," Africa News","","",
"KWENDO OPANGA, The Nation (Nairobi)","","","Kenya;Reforms issue widens rift in FORD Kenya","2520 words"," Africa News","","",
"Philip Ochieng (Commentary), The Nation (Nairobi)","","","Kenya;Why Kanu should take talks seriously","2920 words"," Africa News","","",
"Ali A. Mazrui (Commentary), The Nation (Nairobi)","","","Kenya;The missing link in Kenya's road to democracy","880 words"," Africa News","","",
"Anyang' Nyong'o (Commentary), The Nation (Nairobi)","","","Kenya;Aid doesn't benefit Africa","2960 words"," Africa News","","",
"Panafrican News Agency","","","African-American Summit: Declaration To Back Africa's Recovery","614 words"," Africa News","","",
"Panafrican News Agency","","","Algeria;Socialist Front Urges President To Stop Violence","240 words"," Africa News","","",
"Paul Ejime, PANA Staff Correspondent, Panafrican News Agency","","","Liberia;Liberian Dollar In Post-Election Boom","520 words"," Africa News","","",
"Elliot Mahende, PANA Correspondent, Panafrican News Agency","","","Congo (Kinshasa);Neighbours Rally In Support Of Kabila's Congo","1080 words"," Africa News","","",
"Paul Ejime, PANA Staff Correspondent, Panafrican News Agency","","","Liberia;Tribute To West African Peacekeepers","734 words"," Africa News","","",
"Panafrican News Agency","","","Science and Health;Cancer Leading Killer Among African Women","507 words"," Africa News","","",
"Panafrican News Agency","","","African-American Summit: Booming Business","694 words"," Africa News","","",
"Africa Policy Information Center (Washington, DC)","","","Africa-at-Large; Commonwealth Group: Gambia, Nigeria & Sierra Leone","1280 words"," Africa News","","",
"Staff Writer, Zimbabwe Standard (Harare)","","","Zimbabwe;Jesse sues parents for maintenance","987 words"," Africa News","","",
"Julius Zava, Zimbabwe Standard (Harare)","","","Zimbabwe;Deputy minister caught up in cattle theft scam","400 words"," Africa News","","",
"Zimbabwe Standard (Harare)","","","Zimbabwe;South African Commission's visa section may move","254 words"," Africa News","","",
"Zimbabwe Standard (Harare)","","","Arts and Entertainment;Carvery is ideal for a family night out","1360 words"," Africa News","","",
"David Mupfurutsa (Commentary), Zimbabwe Standard (Harare)","","","Zimbabwe;Relocation of commuter ominibus ranks--an ill-informed decision","1600 words"," Africa News","","",
"Shytalk (Column), Zimbabwe Standard (Harare)","","","Zimbabwe;Joy TV eclipses ZTV's efforts","2574 words"," Africa News","","",
"Michael Kariati, Zimbabwe Standard (Harare)","","","Sports - General;Chingoka to represent ITF in the African Zone","414 words"," Africa News","","",
"Michael Kariati, Zimbabwe Standard (Harare)","","","Sports - Soccer;Zimbabwe must beat Angola to make Cup finals","787 words"," Africa News","","",
"Zimbabwe Standard (Harare)","","","Zimbabwe;Cabinet reshuffle, or musical chairs? (Editorial)","880 words"," Africa News","","",
"New Vision (Kampala)","","","Uganda;Respect The Constitution (Editorial)","440 words"," Africa News","","",
"Richard Mutumba, New Vision (Kampala)","","","Uganda;DISABLED TO VOTE","187 words"," Africa News","","",
"New Vision (Kampala)","","","Uganda - Sudan;Aboke Girls Still Missing","200 words"," Africa News","","",
"Betty Kagoro, New Vision (Kampala)","","","Africa-at-Large;Hunger Award to Chissano and Malawian Woman","294 words"," Africa News","","",
"Sewanyo Kiganda, New Vision (Kampala)","","","Uganda;Magezi Burried","254 words"," Africa News","","",
"Moses Sserwanga, New Vision (Kampala)","","","Uganda;ADF REBELS ABDUCT 4 IN KABALORE","347 words"," Africa News","","",
"Ernest Bazanye, New Vision (Kampala)","","","Arts and Entertainment;Monique Seka arrives in Entebbe","214 words"," Africa News","","",
"Ofwono Opondo, New Vision (Kampala)","","","Uganda;UEB Sacks 1000 Staff","254 words"," Africa News","","",
"Sewanyo Kiganda, New Vision (Kampala)","","","Uganda;Kategaya summoned to Parliament to explain US Troops","400 words"," Africa News","","",
"Yunusu Abbey, New Vision (Kampala)","","","Uganda;GUN PRICES SHOOT UP","200 words"," Africa News","","",
